,Unnamed: 0,type,category,star,review_
454,455,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,잘 쓰고 있습니다 기본형에서는 가성비로 최고인듯
455,456,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,제품 배송도 빠르고 생각했던거보다 속도도 빨라요
456,457,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,다른곳 다 품절이라 여기서 샀어요  좋네요
457,458,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋아요 싸게 잘 구입했어요 만족합니다
458,459,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,그냥 열자마자 켜져서 깜놀햇어용
459,460,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠르고 안전한 배송 만족합니다 
460,461,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,일단 배송 빠릅니다 제품에 하자도 없는 것 같고  성능이 매우 좋습니다 다들 m1 m1하는 이유가 있네요 
461,462,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,깔끔하고 품질도 무난합니다 
462,463,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 아주 좋네요 만족합니다
463,464,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르고 하자도 없어요 
464,465,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송 잘받았습니다  
465,466,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 빨라서 좋아요  
466,467,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 빨라서 좋아요
467,468,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,저렴하게 잘 샀어요
468,469,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,여윽시 맥북 
469,470,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  
470,471,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 좋네요 맥북프로 16인치 고급형 사용했었는데 인터넷서핑 등 가벼운 것만 해보긴 했는데 이게 속도가 더 빠르게 느껴지네요  좋아요 
471,472,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,제품을 안전하고 빠르게 배송해주셔서 좋았습니다 택배배송이라서 분실도 걱정했습니다만 박스에 제품표시가 안되어 있어서 다행이였어요  열어보기 전까지는 모르겠더군요 
472,473,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 초빠르네요  이번에 나온 맥북에어 잘 샀습니다 
473,474,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,듣던대로 트랩패드에 적응하니 아주 편리해서 굳이 마우스 없이도 잘 쓸 수 있겠어요 
474,475,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,매우 만족합니다 또 구매 예정입니다
475,476,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,받는데 약간이 문제는 있었지만 애플매니아 로서 그래도 만족 합니다  하이마트 가요 
476,477,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아직 하자 있는건 모르겠고 배송도 2일만에 오고 너무 이뻐요 간지쩔
477,478,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북에어 최고예요 제품 빠르게 잘받았습니다
478,479,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 정말 빠르고 좋아요       만족합니다
479,480,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,가볍고 좋네요 공부와 문서작성에 딱입니다 
480,481,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,만족합니다만족합니다
481,482,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,정말 만족스럽습니다  조용하고 빨라요 
482,483,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,m1 칩이라 살짝 고민했는데 좋네요    
483,484,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 제품도 만족입니다 
484,485,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고  상품도 기대되네요
485,486,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북인데 말해 뭐하겠습니까     
486,487,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 애플이에요 굿굿 최곱니다
487,488,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,양품  기스없이 깨끗하네요 
488,489,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,문제없이 잘쓰고 있씁니다 
489,490,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,깔끔하고 좋아요 
490,491,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,발열도 없고 소음도 없고무엇보다도 역시 애플은 간지가 작살입니다
491,492,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빠르고 좋습니다
492,493,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,잘샀어요 굿굿 짱 
493,494,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송 좋은 품질 감사합니다 
494,495,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,제가 마지막 재고를 샀나보네요  안 샀으면 몇 주 기다려서 살뻔 햇네요  제품 좋은거야 유튜브에 이미 많고 일단 네이버페이라서 좋구요 그리고 배송이 빨라서 좋습니다  하루도 지연없이 바로 받았어요 감사합니다
495,496,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,이래서 맥북맥북 하나봅니다
496,497,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,조금 더 가격이 내렸을때 사면 좋앗겟지만 그래도 가격은 만족해요다만 완벽한 상품은 없겟지만 조금 스크래치는 잇더라구요그래도 그냥 사용할땐 아무문제없어서 잘사용중입니다
497,498,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아무런 하자없이 잘 받았습니다  물건 상태도 양호하고 정말 가성비 좋은 노트북 최고입니다 
498,499,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 짱빠릅니다   딸아이 선물인데 넘넘좋아하네요   
499,500,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시나 예쁘고 빠르고 아주아주 만족만족스러워용
500,501,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,고민고민하다가 자주 이용하던 11번가에서 구매했는데 때마침 할인쿠폰으로 더 할인받아 샀습니다  넘나 마음에 듭니다  
501,502,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,성능과 디자인 모든 면에서 만족합니다 
502,503,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,이야 기게 맥북에어구나  타건감 지리네
503,504,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 상품도 만족합니다 
504,505,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,오래 기다렸지만 만족스럽습니다
505,506,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 아주 빠르고  제품 좋습니다
506,507,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋아요  잘산거같아요
507,508,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,감사합니다 상태 좋아요 
508,509,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,가볍고 빠르고 만족합니다 
509,510,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,크     넘 좋아요
510,511,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빨라요
511,512,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋습니다  발열 관리도 잘 되고 속도도 빠릅니다 
512,513,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북처음 사용해보는데 이래서 다들 맥북맥북하는가봐요 
513,514,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,성능  디자인 흠잡을때가 없습니다 처음으로 사용해본 맥os 어렵지만 윈도우와는 다른 재미가 있어서 좋네요   
514,515,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,젤 저렴한 가격으로 구매했습니다  교육할인 받는거보다도 싸게 구매했네요  아주 좋습니다 
515,516,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,국내 최저가로 잘 샀습니다  진작 살걸 
516,517,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,문제없이 잘 사용하고있습니다 빠르고 배송기사님이 친절합니다
517,518,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋은물건 만족하며 사용하고 있습니다  배터리 진짜 오래 가요 
518,519,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,사위에게 미리 생일 선물했는데 매우 만족해 합니다
519,520,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,상품은 만족합니가 조요하고가볍고 배송기간에대한 공지가 잘 되었으면 합니다
520,521,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,오래걸릴줄 알았는데 빨리도착했습니다 굿
521,522,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,다른곳보다 가장 저렴하고 배송빨랐어요  
522,523,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빠르고 품질 디자인이 정말 좋아요
523,524,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북 구매해봤는데 배송이 빠르네여
524,525,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북입니다  뭔 말이 필요한가여
525,526,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,애플이니까 기본이상은 합니다
526,527,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르게 잘 받았습니다
527,528,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,가격도 최저가이고 배송도 이틀만에 와서 완전 만족합니다   
528,529,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,갖고싶던 맥북    저렴하게 구매 잘 했어요 하지만 역시 기스가 잘 나는 재질이니만큼 빨리 필름을 사야겠어요  
529,530,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,싼 가격에 잘샀습니다 감사합니다
530,531,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,중간에 오배송이 돼서 하루 늦어졌지만 다행히 문제없이 잘 받았어요 성능 좋고 조용하고 잘쓰고있어요
531,532,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역쉬 맥북 입니다  빠른 배송 과 포장의 튼튼함은 기본이구요 참 좋아요
532,533,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송 안전하게 물품수령 저렴한 가격 모두 만족이요
533,534,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북 빠르고 재밌네요  배송 빠르고 문제 없어요 
534,535,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,번창하세요  빠른배송 고맙습니다
535,536,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 아주 빠르고 만족합니다
536,537,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,예쁘게 잘 쓸게요      
537,538,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,여기가 젤 싼거같아요
538,539,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 짱 빨라요  
539,540,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무 만족합니다 업무용으로 쓰려고 샀는데 가볍고 좋습니다
540,541,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,기다리고 기다려 구매합니다  할인받아 더욱 기분좋네요
541,542,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 고생하셨습니다 감사합니다
542,543,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 진짜 빠르네요 물건은 양품으로 잘 왔고 잘 작동됩니다   
543,544,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,만족만족만족 너무 좋아요 
544,545,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 잘 왔습니다 감사합니다 
545,546,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,감사합니다 번창하세요 고맙습니다
546,547,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송너무빨라영 
547,548,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른배송 감사합니다 
548,549,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥린이 인데 트랙패드가 어렵네요 포장 상태 좋고 배송도 빨리 왓어요
549,550,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 엄청 빠르네요  놀랬어요  가격도 제일 저렴하고 너무 맘에 들어요
550,551,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,몇년동안 고민만 한 맥북 가격이 저렴해서 큰맘먹고 질렀습니다
551,552,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 맥북입니다  아직 적응이 인돼서 버벅대긴하지만 아주 맘에 들어요 머니터가 아주 귀요미임   잘 쓰겠습니다  
552,553,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,예상대로 업무용으로 잘 사용할 수 있겠습니다 윈도우즈와 다르지만 익숙하게 되는 것에는 문제가 없었습니다
553,554,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 맥북 가성비 좋고 무엇보다 디자인이 
554,555,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,DFABADSFBAERHBasbvAWERG
555,556,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,진짜 좋아요 가격이 넘 좋네요
556,557,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 애플입니다  간지나네요
557,558,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르구여 아주 좋아여
558,559,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 만족합니다
559,560,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,감사합니다  번창하세요  
560,561,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,가성비 좋은 상품입니다 
561,562,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,잘샀어요 딸이좋아해요
562,563,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도빠르고 안전하게 포장되어 배송되어서 좋아요 
563,564,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아직 개봉해 보지는 않았지만 빠른 배송 감사합니다 
564,565,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른배송 감사합니다  번창하세요   
565,566,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북이찮아요  말이 필요없이요  다 아주 마음에 들어요  M1 정말 속도가 대단하다  
566,567,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,cto물량이 밀려서 5주 넘게 기다렸네요 물건자체는 양품으로 잘 왔어요
567,568,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아들이 넘 좋아라 하네요     아직까진 이상없이 잘쓰고 있어요  
568,569,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,발열   소음이 없음  가끔 낯설어요  이게 노트북이 맞나  하고
569,570,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른배송 감사합니다  아직까지는 별이상없습니다 
570,571,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빠르고 제품 이상 없고 젛습니다
571,572,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 좋아요  
572,573,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무 좋아요 역시 맥북
573,574,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,고민은 배송을 늦출 뿐 무조건 사세요  완전 만족하면서 쓰고 있습니다 하자 없고 정품 맞아요 
574,575,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,진짜 빠른배송 감사합니다  
575,576,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아주 강추  망설일 필요 없음 강추
576,577,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,친절한 응대 빠른 배송 굿굿 감사합니다
577,578,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋습니다  잘 사용할께요
578,579,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,이벤트 있을 때 조금이라도 혜택을 보고 구입해서 좋네요  잘 받았습니다 
579,580,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,제품좋고 배송빠르고 주문 하루만에왔어요  저렴하게 잘산거같아요 
580,581,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무 좋네요 잘 사용할게요
581,582,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무너무 좋아요 한 달 동안 너무 잘 사용 중입니다
582,583,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,문제없이 잘 받앗습니다
583,584,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 좋아요 
584,585,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋습니다 좋아요 아주좋아요 굿굿 베리굿 행복한 하루 보내세요 좋습니다 좋아요 아주좋아요 굿굿 베리굿 행복한 하루 보내세요 좋습니다 좋아요 아주좋아요 굿굿 베리굿 행복한 하루 보내세요
585,586,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,성능이나 소음 이걸 다 잡은 애플 칭찬합니다 역시 대기업 애플 제품입니다
586,587,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무 이뻐요    아직 제대로 써보지 않아서 불량인지는 모르겠어요  배송은 10일정도 걸렸습니다 
587,588,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송과 안전배송 감사합니다 
588,589,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,사용 후 등록하겠습니다 
589,590,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,선물용으로 급하게 삿습니다  퀵으로 받아야 했는데 사장님께서 번거로우시지만 친절히 퀵배차도 해주시고 당일 날 받을수있어 좋았습니다 
590,591,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르게왔구요 상품이 양품으로 좋아요 굿이네요 추천합니다
591,592,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르고 좋아요   딱 맘에 들어요 
592,593,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,만족스럽습니다  배송도 빨랐어요 
593,594,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,업무용으로 구매했는데 좋네요
594,595,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르게 발 받았습니다 
595,596,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무 좋아요  윈도우 보다 훨씬 빠르고 맥은 처음 써보는데 적응도 쉽게 했습니다 
596,597,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빨리 오고 제품도 매우 마음에 듭니다
597,598,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,딸내미 중학교 입학선물로 구매했습니다  디자인 좋고 평 좋은 M1칩이라 구매했습니다  잘 사용 하겠습니다
598,599,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 맥북에어 너무 좋네요 
599,600,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,삼성노트북 살려고 하다가 애플 노트북 샀는데 너무 만족하고 쓰고 있습니다 굿    
600,601,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,잘 받았습니다  색깔 예쁘도 성능 만족합니다   
601,602,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 완전 빠름 물건도 하자 없이 잘 되내요 정가보다 싸게 사서 만족입니다
602,603,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋아요 애플기기만 사용하는데 확실히 좋네요
603,604,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,안전하게 잘 받았습니다 
604,605,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북 처음 구매해보는데 어렵긴 하지만 예뻐서 다 커버되네요 그x이랑 이x2 고민하다가 맥북 샀는데 다른 거 샀으면 후회했을 것 같아요 12 14 주문  1 2일 택배 받았습니다 기본 양품 검사 했는데 다행히 정상이네요
605,606,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송기간에대한 공지가 구매자간 잘안되는것같고 제품자체는 받아서 만족하고있습니다
606,607,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아주 훌륭합니다 저렴한 가격에 잘 이용합니다
607,608,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 친절하세요
608,1,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,제헌절껴서 5일만에 택배받았구요  한글파일 열수가없어서 젤 아쉽지만 한글오피스인지 뭔가 구매해서 다운받음 볼수있다는디 프로사야되는데 맥북 에어로 잘못샀지만 이뻐서 만족해요 고장안나면 오래쓸거같아요  짐 아이폰6s도 5년째 고장없이 배터리 2번교체하고 잘 사용하고 있는데 그냥저냥 나에 첫 맥북 스그 만족해요 감사합니당    
609,2,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송도 생각할 때 딱 맞춰 왔고  양품 받아서 좋습니다  다만  소비자가 꼼꼼히 체크 못한 부분도 있지만  1 1문의를 드렸을때 24시간 넘게 답변이 없어서 직접 전화해서 답변을 받을 수 밖에 없어서 답답한 부분이 있었습니다  개선되었으면 좋겠습니다  구매하시는분들 참고해주시고  감사합니다 
610,3,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,예쁘지만 사용은 거의 안하고 있음 
611,4,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,역시 맥북이죠  가격이 많이 떨어져서 슬플뿐  
612,5,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,제품은 좋습니다  앱개발 때문에 구매했는데맥은 사용을 안해봐서 확실히 불편합니다  시간 지나면 익숙해 지겠죠  
613,6,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송지연을 제외하고는 원하던 제품이라 마음에 듭니다 
614,7,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송 빠르고 좋습니다  13인치는 처음인데 휴대하면서 사용하기 아주 좋네요
615,8,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,애플인데 후기가 필요할까요  
616,9,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,빨리 잘왔어요
617,10,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,싸게 잘 샀어요 좋습니다
618,11,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,만족합니다 아주좋네요
619,12,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,편하고 좋기는 한데 원래 이렇게 재부팅 시 검정 화면 자주뜨나요      
620,13,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,택배사 문제인지 뭔지 몰라도 배송은 좀 
621,14,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,에어인데 가볍진 않아요  이상하기 맥북 프로랑 무게가 비슷하네요 
622,15,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,아이가 마음에 들어하네요 
623,16,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,잘 구매 합니다  많이 파세요 
624,17,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,잘 구매 합니다 많이 파세요 
625,18,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송이 늦었지만 좋았어요 
626,19,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,상품이 깨끗하게 잘 오고 색도 이쁘네요
627,20,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송도 빠르고 잘 받아봤습니다 
628,21,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,만족 합니다
629,22,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,좋아요 좋아요 좋아요 요
630,23,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,아들 취업 선물로 큰 맘 먹고 구입했구요   아들 핸드폰이 아이폰이라 연동해서 사용 하려고 맥북을 선택했는데 너무 좋아해서 다행이네요   
631,24,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,디자인도 고급스럽고 사용하기 편리합니다 
